Date,Distributor_ID,SKU_ID,Primary_Billing_Value,Secondary_Sales_Value,Inventory_Units,Inventory_Days,Credit_Outstanding,Credit_Days,Scheme_Active,Competitor_Price_Index
2025-12-17,D074,SKU31,60650.28,61374.8,758,16,304056.28,25,Yes,0.5
2025-12-17,D075,SKU22,31410.8,29500.76,273,24,188496.32,22,Yes,0.41
2025-12-17,D075,SKU44,32638.36,30013.95,535,24,342355.05,31,Yes,0.53
2025-12-17,D076,SKU23,35324.4,30696.49,312,19,202925.61,30,Yes,0.41
2025-12-17,D077,SKU42,62643.53,53350.06,537,22,432412.63,32,Yes,0.47
2025-12-17,D078,SKU09,53202.56,55421.49,729,16,314522.82,30,Yes,0.54
2025-12-17,D078,SKU53,47979.69,41058.73,736,21,229790.22,31,Yes,0.54
2025-12-17,D078,SKU10,41511.76,35401.21,415,18,229792.98,22,Yes,0.43
2025-12-17,D079,SKU64,56334.35,54261.1,729,16,375358.4,30,Yes,0.37
2025-12-17,D079,SKU65,47178.89,41325.5,697,12,471992.69,26,Yes,0.46
2025-12-17,D079,SKU19,58052.19,57482.41,586,21,289290.73,32,Yes,0.35
2025-12-17,D080,SKU37,42023.18,42189.93,662,25,201082.64,28,Yes,0.35
2025-12-17,D081,SKU23,43191.7,37676.07,775,15,237080.15,27,Yes,0.35
2025-12-17,D081,SKU12,30459.49,25912.11,421,19,345827.45,26,Yes,0.38
2025-12-17,D081,SKU65,28451.88,25449.82,238,25,194564.14,25,Yes,0.51
2025-12-17,D082,SKU09,17500.98,17920.29,424,18,193073.98,26,No,0.51
2025-12-17,D082,SKU51,31807.25,31142.29,439,12,301944.06,25,Yes,0.38
2025-12-17,D082,SKU54,26742.0,25597.71,696,15,241003.56,28,No,0.39
2025-12-17,D083,SKU56,38919.9,40094.31,276,24,218861.48,26,Yes,0.44
2025-12-17,D084,SKU09,32785.85,28665.33,687,12,334254.7,30,Yes,0.53
2025-12-17,D084,SKU14,52379.67,44686.62,534,24,203814.77,31,Yes,0.42
2025-12-17,D084,SKU36,29884.33,26966.87,717,21,255965.22,25,Yes,0.48
2025-12-17,D085,SKU45,41751.58,42295.8,469,24,357392.35,23,Yes,0.44
2025-12-17,D085,SKU70,25410.74,25756.54,615,20,277081.6,27,No,0.48
2025-12-17,D085,SKU53,33100.69,28346.01,395,12,387080.93,32,Yes,0.45
2025-12-17,D086,SKU15,52439.88,45842.55,454,19,381575.55,22,No,0.5
2025-12-17,D086,SKU39,52290.15,46631.45,442,14,507896.4,32,Yes,0.44
2025-12-17,D087,SKU19,76780.12,76173.56,645,14,497020.66,28,Yes,0.5
2025-12-17,D087,SKU61,45525.79,39440.03,360,17,303385.43,23,Yes,0.5
2025-12-17,D088,SKU42,43399.21,41391.56,535,20,341772.87,30,Yes,0.53
2025-12-17,D088,SKU16,57995.86,58911.66,307,14,188987.55,23,Yes,0.36
2025-12-17,D089,SKU03,39005.71,33342.04,458,13,191736.86,26,Yes,0.35
2025-12-17,D090,SKU48,36791.2,33350.01,669,17,475961.44,23,Yes,0.45
2025-12-17,D091,SKU05,74357.04,66744.35,670,20,279953.01,23,Yes,0.41
2025-12-17,D091,SKU38,58187.58,51153.83,467,24,381148.39,23,Yes,0.39
2025-12-17,D091,SKU30,82971.13,80187.1,316,17,177104.89,24,Yes,0.47
2025-12-17,D092,SKU61,24901.53,22076.41,733,16,260695.32,22,Yes,0.36
2025-12-17,D093,SKU52,57283.35,55010.25,271,13,349812.87,24,No,0.41
2025-12-17,D093,SKU65,54213.04,47890.65,359,20,228887.66,30,No,0.43
2025-12-17,D093,SKU41,48392.5,47419.43,562,12,312455.71,27,Yes,0.38
2025-12-17,D094,SKU61,22585.99,20928.9,296,24,290580.87,30,Yes,0.4
2025-12-17,D094,SKU65,32358.14,28578.25,620,15,377413.0,24,No,0.39
2025-12-17,D095,SKU33,46021.22,47120.82,648,24,154522.1,31,Yes,0.36
2025-12-17,D095,SKU25,46120.37,41128.63,263,23,141538.58,25,Yes,0.47
2025-12-17,D095,SKU31,57576.93,50779.68,740,20,216126.36,29,Yes,0.32
2025-12-17,D096,SKU43,46085.59,45039.77,541,15,354897.92,22,No,0.39
2025-12-17,D096,SKU08,57062.49,57332.44,388,12,450921.15,31,Yes,0.52
2025-12-17,D096,SKU41,34592.87,29528.23,586,22,525518.91,27,Yes,0.35
2025-12-17,D097,SKU14,38782.87,39946.91,528,25,190513.91,29,No,0.35
2025-12-17,D098,SKU70,75930.92,72479.5,695,20,214399.55,23,Yes,0.46
2025-12-17,D099,SKU46,34354.16,29283.14,750,20,451699.93,30,Yes,0.49
2025-12-17,D099,SKU36,37813.17,39196.96,550,13,266303.68,31,Yes,0.35
2025-12-17,D100,SKU38,63073.67,64636.25,528,15,131847.26,26,Yes,0.34
2025-12-17,D100,SKU13,51589.25,46114.05,631,16,224239.89,22,Yes,0.31
2025-12-17,D100,SKU55,55686.9,56047.72,224,16,201706.55,32,Yes,0.39
2025-12-17,D101,SKU66,32228.06,28598.33,443,25,365715.06,28,Yes,0.41
2025-12-17,D102,SKU16,66641.0,57510.73,587,25,324903.51,28,Yes,0.36
2025-12-17,D102,SKU68,74600.38,71838.97,766,17,470703.29,23,Yes,0.45
2025-12-17,D103,SKU31,41264.81,39532.1,521,18,425653.79,22,No,0.43
2025-12-17,D103,SKU57,27095.18,26658.01,497,17,302349.55,24,Yes,0.43
2025-12-17,D103,SKU21,47127.08,48641.11,361,20,410912.91,31,Yes,0.38
2025-12-17,D104,SKU61,48294.15,50671.88,571,13,138180.04,23,Yes,0.52
2025-12-17,D105,SKU01,48056.33,48391.95,543,13,445686.63,24,Yes,0.35
2025-12-17,D105,SKU07,52652.37,47972.61,717,24,532833.21,23,Yes,0.52
2025-12-17,D106,SKU56,54928.02,47975.35,542,25,164590.73,30,Yes,0.41
2025-12-17,D106,SKU21,51292.71,51676.26,275,24,248263.34,30,Yes,0.38
2025-12-17,D107,SKU39,65468.46,56197.09,715,16,396936.13,30,Yes,0.43
2025-12-17,D107,SKU63,39530.94,34456.85,274,18,269393.61,22,Yes,0.41
2025-12-17,D107,SKU25,59501.56,57766.62,662,13,371831.46,32,Yes,0.54
2025-12-17,D108,SKU60,71063.7,63694.31,270,14,277870.92,23,No,0.48
2025-12-17,D108,SKU19,56218.44,47859.22,211,13,229748.87,29,No,0.54
2025-12-17,D108,SKU06,71447.4,63217.86,576,18,264479.38,30,No,0.44
2025-12-17,D109,SKU17,58648.76,56965.48,866,24,414281.02,25,No,0.36
2025-12-17,D110,SKU34,51377.75,52783.32,377,22,448194.78,31,Yes,0.39
2025-12-17,D111,SKU06,41180.06,36576.64,240,19,232782.24,25,Yes,0.49
2025-12-17,D112,SKU42,75780.18,74525.19,387,23,308309.01,32,Yes,0.5
2025-12-17,D113,SKU51,29422.46,26953.08,216,22,291357.67,30,Yes,0.46
2025-12-17,D113,SKU16,25273.63,23636.78,763,24,169122.71,25,Yes,0.53
2025-12-17,D114,SKU27,51295.75,47849.15,263,18,242797.33,25,Yes,0.53
2025-12-17,D115,SKU20,66196.57,65689.57,408,25,180474.66,30,Yes,0.31
2025-12-17,D115,SKU59,41038.65,34969.92,356,18,224918.15,31,Yes,0.35
2025-12-17,D116,SKU17,68481.28,59679.8,498,16,136992.2,25,Yes,0.45
2025-12-17,D116,SKU16,63108.61,54144.64,331,23,173114.67,28,Yes,0.39
2025-12-17,D116,SKU60,47941.95,48712.57,700,12,209820.3,23,Yes,0.43
2025-12-17,D117,SKU51,44233.22,44105.02,437,23,173121.59,24,Yes,0.36
2025-12-17,D118,SKU40,23506.44,20946.71,799,13,144812.15,32,Yes,0.39
2025-12-17,D118,SKU22,37047.53,31904.93,234,15,154692.71,25,Yes,0.55
2025-12-17,D118,SKU17,24428.36,22202.49,288,22,144839.31,28,No,0.34
2025-12-17,D119,SKU59,37537.14,32720.18,487,13,349403.12,31,No,0.3
2025-12-17,D120,SKU46,37473.19,35976.61,304,25,237283.05,22,Yes,0.5
2025-12-18,D001,SKU18,40315.9,40803.08,474,19,265312.2,24,No,0.33
2025-12-18,D001,SKU24,26299.72,23596.68,313,25,259625.28,27,Yes,0.41
2025-12-18,D002,SKU52,55732.73,51734.42,598,22,170300.24,30,Yes,0.46
2025-12-18,D002,SKU14,47402.87,48902.22,612,22,166656.8,25,Yes,0.35
2025-12-18,D003,SKU23,46150.9,45491.47,424,18,146711.26,27,No,0.42
2025-12-18,D004,SKU08,39534.85,37638.35,480,19,161302.66,29,Yes,0.52
2025-12-18,D004,SKU43,32842.31,33550.87,638,12,116126.19,26,No,0.37
2025-12-18,D004,SKU62,39878.16,39410.23,680,14,247344.22,22,Yes,0.45
2025-12-18,D005,SKU14,64833.78,64629.14,691,20,276645.99,26,Yes,0.32
2025-12-18,D006,SKU70,63030.03,62670.12,512,14,147447.73,26,Yes,0.46
2025-12-18,D007,SKU45,24178.86,23501.77,190,19,168172.73,30,No,0.45
2025-12-18,D007,SKU67,21294.79,21939.11,663,17,202959.65,26,Yes,0.32
2025-12-18,D008,SKU23,60679.65,52148.6,451,23,231558.09,26,Yes,0.53
2025-12-18,D008,SKU47,31284.1,32532.57,510,16,174644.66,24,Yes,0.53
2025-12-18,D009,SKU33,74075.48,76338.08,311,12,152626.18,25,Yes,0.46
2025-12-18,D009,SKU62,52817.12,48749.36,623,15,182786.22,30,Yes,0.43
2025-12-18,D010,SKU06,34088.02,29341.1,334,16,430556.24,27,Yes,0.5
2025-12-18,D011,SKU41,35334.06,31328.95,277,16,252136.73,32,Yes,0.5
2025-12-18,D011,SKU07,48407.8,43013.57,520,23,253709.85,28,No,0.31
2025-12-18,D011,SKU70,52113.48,48657.46,786,13,217898.62,25,Yes,0.43
2025-12-18,D012,SKU34,52066.58,48861.01,436,24,430255.24,32,Yes,0.3
2025-12-18,D012,SKU68,61673.46,58083.38,762,24,455394.07,30,Yes,0.39
2025-12-18,D013,SKU09,44448.94,45362.02,670,20,266447.21,22,No,0.42
2025-12-18,D013,SKU12,41729.68,39202.19,214,17,318524.38,30,Yes,0.45
2025-12-18,D013,SKU39,37858.47,35006.58,536,12,172866.84,29,No,0.32
2025-12-18,D014,SKU25,61561.05,61423.15,561,23,224211.69,28,Yes,0.33
2025-12-18,D015,SKU51,32221.37,29759.07,750,15,281432.53,32,Yes,0.34
2025-12-18,D015,SKU32,29514.23,27828.84,803,21,316156.39,27,No,0.39
2025-12-18,D016,SKU62,44168.79,42349.62,384,15,463513.11,27,No,0.5
2025-12-18,D016,SKU18,30321.22,26397.03,585,17,413902.76,29,Yes,0.51
2025-12-18,D017,SKU47,66366.95,61720.0,532,19,386998.01,25,Yes,0.49
2025-12-18,D017,SKU69,52904.86,53353.14,739,12,362240.32,23,No,0.5
2025-12-18,D017,SKU11,48641.02,45476.66,348,15,300788.08,28,Yes,0.38
2025-12-18,D018,SKU26,59554.27,60659.36,739,18,226488.99,30,Yes,0.32
2025-12-18,D019,SKU65,51011.24,53040.88,335,22,216983.05,30,Yes,0.55
2025-12-18,D020,SKU55,63463.64,61316.2,428,23,331832.23,25,Yes,0.49
2025-12-18,D021,SKU02,30405.41,26780.7,225,16,111627.53,22,Yes,0.48
2025-12-18,D022,SKU16,42623.35,38280.8,321,16,235549.73,32,Yes,0.39
2025-12-18,D022,SKU20,31987.35,28177.73,711,15,242125.33,23,Yes,0.53
2025-12-18,D023,SKU20,43810.78,41097.15,310,13,321218.18,26,Yes,0.53
2025-12-18,D024,SKU51,34581.33,32019.84,408,12,192551.37,29,Yes,0.49
2025-12-18,D024,SKU65,55635.77,57363.54,730,14,373980.13,32,Yes,0.47
2025-12-18,D024,SKU24,42885.85,43690.22,202,25,318630.24,29,Yes,0.48
2025-12-18,D025,SKU50,31248.22,29690.39,615,17,288423.03,23,No,0.43
2025-12-18,D026,SKU09,71396.74,69971.98,417,21,288848.27,26,No,0.37
2025-12-18,D026,SKU62,72746.69,66766.99,541,17,348471.15,29,Yes,0.54
2025-12-18,D026,SKU41,47489.85,42605.49,358,12,397264.56,23,Yes,0.34
2025-12-18,D027,SKU09,35846.09,31965.97,230,22,325797.44,26,No,0.54
2025-12-18,D027,SKU39,43825.84,37304.86,365,15,192333.43,22,Yes,0.44
2025-12-18,D027,SKU57,39174.47,36303.73,364,25,380968.9,25,No,0.39
2025-12-18,D028,SKU64,53563.88,54596.83,643,12,399827.13,32,Yes,0.53
2025-12-18,D028,SKU50,65020.86,56307.46,343,12,449118.31,23,Yes,0.41
2025-12-18,D029,SKU69,68494.1,58248.58,400,17,208022.63,32,Yes,0.43
2025-12-18,D029,SKU20,51280.81,47698.75,497,25,149040.27,32,Yes,0.51
2025-12-18,D029,SKU59,80137.05,77875.09,268,25,136533.76,24,Yes,0.53
2025-12-18,D030,SKU04,46402.44,45420.81,391,17,200358.52,22,Yes,0.5
2025-12-18,D031,SKU49,42720.86,41029.42,657,13,364372.27,23,Yes,0.41
2025-12-18,D031,SKU09,45915.75,42142.21,394,13,262662.49,24,Yes,0.54
2025-12-18,D031,SKU39,40153.14,41776.9,626,15,368668.81,24,Yes,0.41
2025-12-18,D032,SKU47,23548.18,23301.89,796,22,265067.95,30,Yes,0.44
2025-12-18,D032,SKU46,35747.9,32901.8,783,17,284228.61,29,No,0.35
2025-12-18,D032,SKU10,30028.01,28355.9,775,22,400528.99,31,Yes,0.54
2025-12-18,D033,SKU33,48917.32,45919.71,614,14,128594.18,31,Yes,0.46
2025-12-18,D033,SKU10,47393.29,45207.54,689,16,141788.01,27,Yes,0.49
2025-12-18,D034,SKU67,33307.29,30390.24,222,15,312671.72,28,Yes,0.4
2025-12-18,D035,SKU25,33450.37,34432.64,703,13,195978.46,31,No,0.46
2025-12-18,D035,SKU21,39564.52,35573.53,331,12,193147.61,25,Yes,0.42
2025-12-18,D035,SKU47,55028.08,47471.84,770,25,189930.31,23,Yes,0.51
2025-12-18,D036,SKU22,24719.51,23483.9,772,23,247755.94,24,No,0.54
2025-12-18,D036,SKU56,40469.9,39632.81,368,20,503679.19,25,Yes,0.45
2025-12-18,D037,SKU01,55060.6,48269.41,245,20,156678.91,31,Yes,0.52
2025-12-18,D038,SKU27,67045.0,57058.97,450,20,332932.88,30,No,0.33
2025-12-18,D039,SKU21,44887.89,45795.32,733,13,154830.27,26,Yes,0.5
2025-12-18,D039,SKU58,64327.32,67135.13,792,14,269095.46,24,No,0.46
2025-12-18,D039,SKU24,64937.75,61825.62,722,25,149805.31,25,No,0.51
2025-12-18,D040,SKU18,50090.66,44998.7,298,20,335438.03,24,Yes,0.48
2025-12-18,D041,SKU40,32731.69,32523.4,639,23,454275.7,32,Yes,0.52
2025-12-18,D042,SKU14,30350.45,26705.55,535,19,390074.19,24,Yes,0.4
2025-12-18,D042,SKU35,32255.35,27961.37,563,12,402247.83,22,Yes,0.32
2025-12-18,D042,SKU54,24452.2,24905.87,216,24,428485.13,32,Yes,0.41
2025-12-18,D043,SKU03,32579.95,30827.81,239,13,260000.29,27,No,0.45
2025-12-18,D043,SKU61,49306.23,45856.36,848,13,332550.23,23,Yes,0.3
2025-12-18,D043,SKU35,46201.62,41842.02,639,24,229099.14,23,Yes,0.52
2025-12-18,D044,SKU31,38523.89,38853.72,569,12,247071.67,32,Yes,0.39
2025-12-18,D044,SKU63,51391.71,46084.28,232,23,230124.33,24,Yes,0.45
2025-12-18,D044,SKU11,32582.48,31927.53,536,18,344931.27,32,No,0.53
2025-12-18,D045,SKU18,67751.29,64569.29,507,24,137048.02,26,Yes,0.4
2025-12-18,D045,SKU65,64741.11,62231.06,305,20,191312.09,24,Yes,0.48
2025-12-18,D045,SKU46,44348.14,46313.64,730,20,152506.84,29,Yes,0.52
2025-12-18,D046,SKU47,46162.6,45936.34,279,14,306587.34,24,Yes,0.36
2025-12-18,D046,SKU70,42891.61,43598.69,479,20,266498.12,31,Yes,0.44
2025-12-18,D046,SKU53,39145.6,38247.1,520,18,166899.22,29,No,0.4
2025-12-18,D047,SKU39,54883.67,57290.17,698,12,432538.68,22,Yes,0.47
2025-12-18,D047,SKU69,82356.82,79000.91,213,22,406027.07,26,Yes,0.55
2025-12-18,D048,SKU47,64055.93,65714.14,580,22,284567.05,27,No,0.5
2025-12-18,D048,SKU26,35787.34,35537.11,750,16,193594.68,30,No,0.54
2025-12-18,D049,SKU69,24577.57,25182.25,798,13,278557.78,25,Yes,0.46
2025-12-18,D049,SKU53,39068.57,38050.29,500,20,224640.89,25,Yes,0.46
2025-12-18,D050,SKU25,28397.42,29550.32,281,17,235382.86,26,Yes,0.47
2025-12-18,D050,SKU20,28030.32,27448.06,737,18,293903.8,22,Yes,0.5
2025-12-18,D051,SKU26,50177.31,45503.28,669,12,448470.28,28,Yes,0.43
2025-12-18,D052,SKU40,36998.74,36442.94,743,19,240875.49,31,Yes,0.5
2025-12-18,D052,SKU24,54729.39,55611.87,239,24,335368.68,31,Yes,0.4
2025-12-18,D053,SKU60,41540.9,43542.89,394,14,153769.78,23,No,0.31
2025-12-18,D053,SKU11,56384.55,59182.59,276,13,233223.79,28,Yes,0.49
2025-12-18,D053,SKU32,34675.16,33713.12,726,13,110127.55,30,Yes,0.48
2025-12-18,D054,SKU21,70535.4,60979.99,196,16,350432.26,32,Yes,0.42
2025-12-18,D054,SKU49,66780.38,57240.15,383,20,430733.35,29,Yes,0.32
2025-12-18,D054,SKU05,67923.06,62698.07,404,20,489432.04,25,Yes,0.49
2025-12-18,D055,SKU57,56990.74,51800.99,732,22,242770.71,23,Yes,0.4
2025-12-18,D056,SKU34,61345.59,64337.81,351,22,274655.52,23,No,0.41
2025-12-18,D057,SKU53,41603.25,41542.47,477,23,176722.57,24,Yes,0.39
2025-12-18,D057,SKU60,72005.61,72080.17,496,18,304562.14,26,No,0.4
2025-12-18,D058,SKU68,48241.26,46055.38,704,24,130694.69,24,Yes,0.47
2025-12-18,D059,SKU55,44750.9,42002.34,752,18,220838.99,25,No,0.31
2025-12-18,D059,SKU62,56159.3,57885.6,487,13,121581.67,29,Yes,0.42
2025-12-18,D059,SKU33,48772.47,47248.06,575,16,233768.34,32,Yes,0.47
2025-12-18,D060,SKU10,85300.33,87945.23,604,24,442471.8,26,Yes,0.39
2025-12-18,D060,SKU27,51706.32,44214.08,241,14,385339.14,28,Yes,0.38
2025-12-18,D061,SKU31,41264.74,36745.37,560,17,228069.2,30,Yes,0.42
2025-12-18,D061,SKU02,53877.06,56438.08,509,15,245865.43,22,Yes,0.35
2025-12-18,D061,SKU14,32841.32,29186.9,693,18,314275.59,26,Yes,0.51
2025-12-18,D062,SKU50,67616.33,59102.64,486,20,396349.64,31,Yes,0.46
2025-12-18,D062,SKU65,73350.47,63217.24,785,20,452441.29,22,Yes,0.38
2025-12-18,D063,SKU48,41621.71,41736.57,309,17,366730.69,25,Yes,0.34
2025-12-18,D063,SKU40,61015.03,62910.57,728,20,331675.45,24,Yes,0.49
2025-12-18,D063,SKU19,58483.43,57356.51,525,17,473821.11,24,Yes,0.33
2025-12-18,D064,SKU56,51987.73,49653.36,251,22,227461.33,27,No,0.38
2025-12-18,D064,SKU37,47883.57,44508.24,251,25,258208.17,26,Yes,0.47
2025-12-18,D064,SKU54,41698.69,38000.2,412,15,299245.35,27,No,0.43
2025-12-18,D065,SKU32,48064.24,42564.8,449,21,172208.3,27,Yes,0.47
2025-12-18,D065,SKU22,51952.84,49676.04,338,18,214995.04,25,Yes,0.38
2025-12-18,D065,SKU42,49514.46,49709.24,298,13,138734.2,23,Yes,0.41
2025-12-18,D066,SKU17,29590.66,25983.99,737,19,344797.75,23,Yes,0.48
2025-12-18,D066,SKU24,26177.09,22737.22,365,15,256965.82,31,No,0.39
2025-12-18,D067,SKU43,22297.79,23373.64,421,19,417911.84,25,No,0.5
2025-12-18,D067,SKU28,25538.14,21785.83,485,15,431091.76,22,Yes,0.3
2025-12-18,D067,SKU41,32868.17,31362.31,251,23,307769.57,23,Yes,0.3
2025-12-18,D068,SKU38,42842.89,43285.82,749,19,285693.99,27,Yes,0.53
2025-12-18,D068,SKU23,30933.92,29200.77,278,19,304092.63,30,Yes,0.39
2025-12-18,D068,SKU59,35795.5,34470.48,761,23,379233.71,30,Yes,0.38
2025-12-18,D069,SKU56,41946.48,40042.76,361,15,126794.25,22,Yes,0.41
2025-12-18,D070,SKU30,46440.95,42794.4,822,13,407975.07,27,Yes,0.51
2025-12-18,D071,SKU54,26379.87,26010.35,787,14,188566.82,31,Yes,0.38
2025-12-18,D072,SKU61,40226.52,35559.75,466,23,223703.97,28,Yes,0.45
2025-12-18,D073,SKU55,66884.8,70168.45,711,16,231025.82,26,Yes,0.33
2025-12-18,D073,SKU15,59540.78,56517.67,287,23,425127.34,28,Yes,0.49
2025-12-18,D073,SKU17,42247.31,38392.05,366,18,380431.48,27,Yes,0.52
2025-12-18,D074,SKU39,43703.37,40425.33,363,12,255281.88,23,Yes,0.33
2025-12-18,D074,SKU09,56149.44,54116.2,285,24,402996.91,23,Yes,0.43
2025-12-18,D075,SKU55,30836.16,29056.85,811,16,311662.47,23,Yes,0.33
2025-12-18,D075,SKU12,31882.98,27960.07,403,15,374019.19,28,Yes,0.31
2025-12-18,D075,SKU19,21404.1,21079.11,539,25,386661.3,22,Yes,0.5
2025-12-18,D076,SKU01,35160.01,36568.99,411,14,238566.86,24,Yes,0.35
2025-12-18,D076,SKU35,40709.94,41935.95,698,14,329705.23,23,Yes,0.53
2025-12-18,D077,SKU08,66802.61,57509.94,544,17,234345.93,28,No,0.52
2025-12-18,D077,SKU57,43862.23,43581.66,443,12,234120.71,26,No,0.34
2025-12-18,D078,SKU06,47263.73,42168.92,630,23,231733.63,22,Yes,0.55
2025-12-18,D078,SKU28,33484.07,30702.54,223,24,280356.17,27,Yes,0.52
2025-12-18,D078,SKU39,52914.28,49531.05,559,18,337960.99,28,Yes,0.55
2025-12-18,D079,SKU32,45975.12,42128.62,216,20,448684.37,23,No,0.41
2025-12-18,D079,SKU15,49963.25,51013.41,334,18,375427.75,22,Yes,0.32
2025-12-18,D079,SKU28,56209.59,54548.65,393,25,472570.18,22,Yes,0.49
2025-12-18,D080,SKU29,41775.42,39562.2,589,18,115682.36,28,Yes,0.48
2025-12-18,D081,SKU45,30890.34,28004.73,209,18,360722.65,24,Yes,0.46
2025-12-18,D082,SKU13,26355.73,23907.94,518,23,287858.43,25,No,0.42
2025-12-18,D083,SKU08,54455.71,46640.08,461,16,400798.78,27,Yes,0.43
2025-12-18,D084,SKU13,32098.05,31872.81,741,20,204654.2,24,Yes,0.49
2025-12-18,D084,SKU40,45355.63,42194.48,353,19,179902.56,32,Yes,0.44
2025-12-18,D085,SKU16,28236.48,27212.02,803,22,199221.2,24,Yes,0.48
2025-12-18,D085,SKU52,35403.26,33344.51,814,25,289317.74,26,Yes,0.36
2025-12-18,D086,SKU06,43503.19,41718.48,329,15,400796.46,26,Yes,0.36
2025-12-18,D087,SKU27,50978.14,50948.53,695,19,476771.95,25,Yes,0.34
2025-12-18,D088,SKU42,32669.27,27815.41,679,25,274621.5,32,Yes,0.55
2025-12-18,D089,SKU39,35773.57,31585.97,677,14,155041.79,28,No,0.36
2025-12-18,D089,SKU36,64112.56,61023.27,431,22,179170.72,27,Yes,0.32
2025-12-18,D089,SKU09,53733.35,49470.17,332,12,255720.35,23,Yes,0.54
2025-12-18,D090,SKU63,30918.43,30538.92,216,21,370034.4,22,Yes,0.45
2025-12-18,D090,SKU34,39001.95,34753.68,743,21,275552.51,23,Yes,0.45
2025-12-18,D091,SKU61,76508.84,65756.04,769,14,322391.05,22,Yes,0.43
2025-12-18,D091,SKU17,49087.21,44071.13,645,16,175190.44,31,Yes,0.38
2025-12-18,D092,SKU48,17992.52,16427.79,737,21,250695.05,32,Yes,0.49
2025-12-18,D092,SKU14,27401.14,28593.74,772,24,250002.26,28,Yes,0.45
2025-12-18,D093,SKU66,45886.77,41022.47,484,25,403092.03,30,Yes,0.36
2025-12-18,D093,SKU02,58818.39,60721.43,655,13,383895.07,30,Yes,0.38
2025-12-18,D093,SKU08,58803.36,51412.75,752,24,376071.82,27,Yes,0.54
2025-12-18,D094,SKU40,23360.62,21240.88,719,15,311087.29,24,Yes,0.47
2025-12-18,D094,SKU47,31848.92,32095.44,319,16,308850.75,22,Yes,0.54
2025-12-18,D094,SKU46,36085.31,31853.9,521,21,317414.55,31,Yes,0.46
2025-12-18,D095,SKU11,59876.92,55337.94,416,15,214350.01,23,No,0.49
2025-12-18,D096,SKU21,58603.34,53646.54,520,24,350200.66,24,Yes,0.55
2025-12-18,D097,SKU18,21464.33,19509.77,593,21,243789.89,30,Yes,0.51
2025-12-18,D097,SKU08,37883.51,38461.36,265,18,217068.87,31,Yes,0.38
2025-12-18,D098,SKU20,63338.37,62591.2,684,14,191468.75,28,Yes,0.31
2025-12-18,D098,SKU47,79846.66,72426.71,637,24,131955.66,28,Yes,0.5
2025-12-18,D098,SKU27,78352.6,80249.76,234,22,207377.34,29,No,0.32
2025-12-18,D099,SKU15,23951.63,25020.06,542,20,262270.76,25,Yes,0.31
2025-12-18,D100,SKU35,54184.51,51890.37,505,22,181767.28,32,Yes,0.33
2025-12-18,D101,SKU53,24846.33,21181.49,434,20,271587.23,24,Yes,0.49
2025-12-18,D101,SKU13,31227.39,31565.79,800,24,288212.85,22,Yes,0.34
2025-12-18,D102,SKU63,54287.57,52061.91,194,17,432128.03,28,Yes,0.38
2025-12-18,D102,SKU11,65504.24,61486.21,349,14,377037.55,31,Yes,0.38
2025-12-18,D103,SKU42,28884.19,28803.48,206,20,269500.82,24,Yes,0.46
2025-12-18,D103,SKU06,38902.8,35122.05,578,20,351957.09,32,No,0.52
2025-12-18,D104,SKU53,52777.54,54884.28,503,13,145860.22,30,Yes,0.34
2025-12-18,D104,SKU62,69418.71,70389.39,567,17,173587.02,28,Yes,0.46
2025-12-18,D104,SKU54,48917.46,43495.97,388,12,142618.06,30,Yes,0.45
2025-12-18,D105,SKU37,66443.58,57610.04,281,22,355476.74,32,Yes,0.31
2025-12-18,D105,SKU56,55326.31,54303.17,363,24,349838.08,30,Yes,0.35
2025-12-18,D106,SKU58,39029.65,40919.49,318,16,239031.02,25,Yes,0.49
2025-12-18,D106,SKU15,37269.02,32513.0,588,20,257301.93,24,Yes,0.45
2025-12-18,D107,SKU68,60986.39,57488.55,723,16,239929.73,32,Yes,0.53
2025-12-18,D107,SKU41,52890.12,50221.13,231,25,363063.04,24,Yes,0.53
2025-12-18,D108,SKU23,70188.33,67884.58,191,12,179677.65,32,Yes,0.42
2025-12-18,D109,SKU22,41019.22,42266.3,594,18,301148.87,23,Yes,0.35
2025-12-18,D109,SKU43,32423.65,33137.0,303,25,256029.02,28,Yes,0.42
2025-12-18,D110,SKU52,51632.16,51393.27,275,22,444163.67,25,Yes,0.37
2025-12-18,D111,SKU01,38606.0,36930.33,215,12,237492.15,23,Yes,0.52
2025-12-18,D111,SKU48,63958.35,65786.85,253,21,300629.85,32,Yes,0.44
2025-12-18,D112,SKU62,58259.15,59763.26,282,25,320847.58,27,No,0.42
2025-12-18,D112,SKU03,63085.86,63393.49,620,24,198225.21,24,Yes,0.37
2025-12-18,D113,SKU31,31476.7,31412.62,382,25,212345.71,31,Yes,0.42
2025-12-18,D113,SKU03,40685.26,37831.1,560,22,271560.54,24,No,0.54
2025-12-18,D113,SKU36,25492.46,23293.18,573,15,204802.21,32,Yes,0.41
2025-12-18,D114,SKU33,42638.01,39172.53,670,19,208363.91,29,Yes,0.37
2025-12-18,D115,SKU52,36012.2,34115.21,345,12,218711.44,29,Yes,0.42
2025-12-18,D115,SKU14,61932.44,53978.01,582,24,155007.77,28,Yes,0.49
2025-12-18,D116,SKU31,67931.03,64836.25,327,17,95619.52,22,Yes,0.52
